source_id,job_title,company,location,job_url,salary_avg,salary_range_id,f_education_d3,f_education_s1,f_education_s2,f_ipk_required,f_min_gpa,f_major_it,f_major_engineering,f_major_business,f_academic_achievement,f_scholarship,f_transcript_required,f_certificate_required,f_english_required,f_computer_skill_required,f_portfolio_required,f_project_required,f_organization_required,f_leadership_required,f_student_cadre_proxy,f_event_committee,f_communication_required,f_teamwork_required,f_internship_required,f_fresh_graduate_allowed,f_work_experience_required,f_experience_years_min,job_family,region_group,salary_range_label
13,Business Development Internship,PT Gama Abyakta Sejahtera,Kabupaten Bekasi,https://id.jobstreet.com/id/job/92309615?type=standard&ref=search-standalone&origin=cardTitle#sol=9e00a33fc188a92b281e318046a5e241eba157a3,1250000,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,business,jabodetabek,1 sampai < 2 juta
14,Staff Toko Pagi - Staff Toko Malam - Staff Toko Part Time,Tomodachi Petshop,Bandung,https://id.jobstreet.com/id/job/89051851?type=standard&ref=search-standalone&origin=cardTitle#sol=8b3fc7942bb5797a11d0a4aa7f34274db6797fe8,975000,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,other,jawa barat,0 sampai < 1 juta
15,Magang Admin E-commerce,PT. Tritunggal Makmur Indonesia (FUJISHOPid),Jakarta Barat,https://id.jobstreet.com/id/job/92339355?type=standard&ref=search-standalone&origin=cardTitle#sol=7d8f0e9aa064c86b044ad720773a02212b800d05,1750000,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,administration,jabodetabek,1 sampai < 2 juta
16,CONTENT CREATOR INTERNSHIP,Penyetan Cok Waru,Sidoarjo,https://id.jobstreet.com/id/job/92253863?type=standard&ref=search-standalone&origin=cardTitle#sol=dd1c3aedae7b254efa5b4ccc50d4205d9d2e169b,1100000,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,other,jawa timur,1 sampai < 2 juta
17,Guru Pengajar,Aeli School Surabaya,Surabaya,https://id.jobstreet.com/id/job/92271199?type=standard&ref=search-standalone&origin=cardTitle#sol=2e0905bc2c674cc49de93bcc4446051b67630c6c,1750000,1,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,other,jawa timur,1 sampai < 2 juta
18,Barista,Brewin Keliling,DI Yogyakarta,https://id.jobstreet.com/id/job/92297688?type=standard&ref=search-standalone&origin=cardTitle#sol=8419d956e0420dae38690cd205d36446d24b06a2,900000,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,administration,jawa tengah diy,0 sampai < 1 juta
19,HR Staff Part Time,Kebab Dara & Cokoteh,Pekanbaru Kota,https://id.jobstreet.com/id/job/92280094?type=standard&ref=search-standalone&origin=cardTitle#sol=5845edd9efc754a13e7a3e769efedd5097c68fc1,1050000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,administration,sumatera,1 sampai < 2 juta
20,Admin Intern,PT Sembilan Wali Nusantara,Poncokusumo,https://id.jobstreet.com/id/job/92267664?type=standard&ref=search-standalone&origin=cardTitle#sol=11194d7e8fec396fd0d102c7d087306e0b20ecc5,900000,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,business,lainnya,0 sampai < 1 juta
21,Staff Toko (Part Time & Full Time),Tomodachi Petshop,Bandung,https://id.jobstreet.com/id/job/90051525?type=standard&ref=search-standalone&origin=cardTitle#sol=61393290bfd5a6c6e8a30347a6d553bc54c8f797,1875000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,other,jawa barat,1 sampai < 2 juta
22,TEAM RECRUITMENT (MAGANG),Pengiklan Anonim,Jakarta Selatan,https://id.jobstreet.com/id/job/92243990?type=standard&ref=search-standalone&origin=cardTitle#sol=69c820e90b458ea8d6411b00adfa5d0474c9e25f,900000,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,jabodetabek,0 sampai < 1 juta
23,Functional Staff Intern - IT,PT Importa Jaya Abadi,DI Yogyakarta,https://id.jobstreet.com/id/job/92294172?type=standard&ref=search-standalone&origin=cardTitle#sol=5dc9c732103985cdcff5ce27a224abdee7be91be,1150000,1,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,administration,jawa tengah diy,1 sampai < 2 juta
24,Admin Kantor Magang,PT. Makmur Inovasi Abadi,Tarumajaya,https://id.jobstreet.com/id/job/92232613?type=standard&ref=search-standalone&origin=cardTitle#sol=21d180caf4ebedcc86e534dd9c16eea9b29d0d0e,1750000,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,administration,lainnya,1 sampai < 2 juta
25,Software Quality Assurance - Magang Berbayar,PT Bimasakti Multi Sinergi,Sidoarjo,https://id.jobstreet.com/id/job/91991815?type=standard&ref=search-standalone&origin=cardTitle#sol=0fa4082db8439c1321eadcf753546b2dfcda50a8,1000002,1,0,1,0,0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,software,jawa timur,1 sampai < 2 juta
26,Sales Online,Klick Group,Depok,https://id.jobstreet.com/id/job/92049667?type=standard&ref=search-standalone&origin=cardTitle#sol=7285da0daad558b1ef8178265d42a503634b2722,1875000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,business,jabodetabek,1 sampai < 2 juta
27,Magang Host Live,PT. Tritunggal Makmur Indonesia (FUJISHOPid),Jakarta Raya,https://id.jobstreet.com/id/job/92229010?type=standard&ref=search-standalone&origin=cardTitle#sol=37c04ad38cdf13118a4298a3224abdf2e2a4c113,1750000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,other,jabodetabek,1 sampai < 2 juta
28,Sales Marketing & Operation Intern,PT Garda Tani Indonesia,Surabaya,https://id.jobstreet.com/id/job/92126331?type=standard&ref=search-standalone&origin=cardTitle#sol=1b0b1ec8a4ebb71891ac71e1c936a4e6b1d73d56,790000,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,business,jawa timur,0 sampai < 1 juta
29,Admin Internship,PT Duta Cemerlang Motors,Semarang,https://id.jobstreet.com/id/job/92055752?type=standard&ref=search-standalone&origin=cardTitle#sol=3d5a8140fd79c36492e4701d31eba443392b5ab9,1200000,1,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,finance,jawa tengah diy,1 sampai < 2 juta
30,Magang Web Developer (Berbayar),PT Bimasakti Multi Sinergi,Waru,https://id.jobstreet.com/id/job/91905285?type=standard&ref=search-standalone&origin=cardTitle#sol=18bbab083b3dafc16ade51eb85bbad635b672705,1000002,1,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,data,lainnya,1 sampai < 2 juta
31,Freelance Affiliate RedSeller,PT Commeasure Solutions Indonesia,Palembang,https://id.jobstreet.com/id/job/92169097?type=standard&ref=search-standalone&origin=cardTitle#sol=ea1d0bd9d7d649e1c4ef58122b9187012d2465f6,1750000,1,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,business,sumatera,1 sampai < 2 juta
32,Freelance Hotel Marketing Partner,PT Commeasure Solutions Indonesia,Semarang,https://id.jobstreet.com/id/job/92168991?type=standard&ref=search-standalone&origin=cardTitle#sol=17063667a97d7e31299604f1a9108ac39ad0dc83,1750000,1,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,business,jawa tengah diy,1 sampai < 2 juta
33,Internship Content Creator,Holding Company,Bandung Barat,https://id.jobstreet.com/id/job/91965385?type=standard&ref=search-standalone&origin=cardTitle#sol=90bc8c18c4a91982f87b40626d78b2ca42a67909,1750000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,other,jawa barat,1 sampai < 2 juta
34,Program Magang Pengembangan Karier,PT Teknologi Solusi Mulai dari Ringan,Bandung,https://id.jobstreet.com/id/job/92029063?type=standard&ref=search-standalone&origin=cardTitle#sol=3bf79b960bf707324146b82e1b039ad5eb13a67f,1350000,1,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,business,jawa barat,1 sampai < 2 juta
35,Internship,Jogja Digital Academy,Kabupaten Bantul,https://id.jobstreet.com/id/job/92152180?type=standard&ref=search-standalone&origin=cardTitle#sol=79b2a5305e979d6e311382d57bbd4f79aa587d39,900000,0,0,0,0,0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,business,lainnya,0 sampai < 1 juta
36,Legal Intern,Shipper,Jakarta Pusat,https://id.jobstreet.com/id/job/92200672?type=standard&ref=search-standalone&origin=cardTitle#sol=aff0089631417266d65eaa1a25c674834c5858b9,1850000,1,0,1,0,1,3.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,other,jabodetabek,1 sampai < 2 juta
37,Intership Digital Content Creator,PT. Tritunggal Makmur Indonesia (FUJISHOPid),Jakarta Pusat,https://id.jobstreet.com/id/job/92054167?type=standard&ref=search-standalone&origin=cardTitle#sol=d618183499888fd80345a786c7b9871f6c0ef73c,1250000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,other,jabodetabek,1 sampai < 2 juta
38,Customer Service,Klick Group,Depok,https://id.jobstreet.com/id/job/92049609?type=standard&ref=search-standalone&origin=cardTitle#sol=77fdfae5cde3068512ce70712b5f0f09d3731f34,1875000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,other,jabodetabek,1 sampai < 2 juta
39,Internship Social Media Specialist,PT Digibook Sarana Promosi Indonesia,Semarang,https://id.jobstreet.com/id/job/92011165?type=standard&ref=search-standalone&origin=cardTitle#sol=ba83ca82807e50aa0e2f25fef8abca63cf9fb7eb,1750000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,other,jawa tengah diy,1 sampai < 2 juta
40,Kasir,PT Fajar Abadi Mahameru,Lowokwaru,https://id.jobstreet.com/id/job/91929921?type=standard&ref=search-standalone&origin=cardTitle#sol=491ac10920805b294cdabd2edf5e25ac18d40291,1100000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other,lainnya,1 sampai < 2 juta
41,Admin Accounting (Paid Internship),PT. Tirtamas Coldstorindo Logistik,Surabaya,https://id.jobstreet.com/id/job/92174953?type=standard&ref=search-standalone&origin=cardTitle#sol=811e57a35597144abf07af22863f806efa5c82f1,1875000,1,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,finance,jawa timur,1 sampai < 2 juta
42,Warehouse Admin Internship,PT. Cawandra,Jakarta Selatan,https://id.jobstreet.com/id/job/91962336?type=standard&ref=search-standalone&origin=cardTitle#sol=cc97919b902bf48867548fb38623c469bc8349b8,1100000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,administration,jabodetabek,1 sampai < 2 juta
43,Sales Intern,PT Borwita Citra Prima,Taman,https://id.jobstreet.com/id/job/91915146?type=standard&ref=search-standalone&origin=cardTitle#sol=9d5b5d54656a94cb84f0bae20a057c8f1a4b5629,1750000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,business,lainnya,1 sampai < 2 juta
44,Intern Video Editor,Entertainment Providers,Tangerang Selatan,https://id.jobstreet.com/id/job/92175523?type=standard&ref=search-standalone&origin=cardTitle#sol=a3630fab434b20b2023409f0ca02b53e4fa75b8c,1750000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,software,jabodetabek,1 sampai < 2 juta
45,Part Time Teaching Assistant,PT. Edukasi Mandiri Pratama,Makassar,https://id.jobstreet.com/id/job/92193470?type=standard&ref=search-standalone&origin=cardTitle#sol=de421ed937ddd92da61b5e8f760483423d287e2a,1250000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,sulawesi,1 sampai < 2 juta
46,Internship Video Editor / Content Creator,PT Digibook Sarana Promosi Indonesia,Semarang,https://id.jobstreet.com/id/job/92011118?type=standard&ref=search-standalone&origin=cardTitle#sol=ee4e9a2edd58a2d90b9b165a2f59f942d136badc,1750000,1,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,business,jawa tengah diy,1 sampai < 2 juta
47,Internship Video Content Creator,CV. Bay Design,Godean,https://id.jobstreet.com/id/job/91959396?type=standard&ref=search-standalone&origin=cardTitle#sol=cc9609edbfb1d31f59c5104c121b8e5b03f5c8d3,1875000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,other,lainnya,1 sampai < 2 juta
48,Business Development Internship,Resvara,Depok,https://id.jobstreet.com/id/job/92034228?type=standard&ref=search-standalone&origin=cardTitle#sol=77f836187c6a7a620740be5f89053a701f66f0ac,1450000,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,business,jabodetabek,1 sampai < 2 juta
49,Staff Part Time Teknik Sipil / Arsitektur,CV Atma Hutama,Jakarta Barat,https://id.jobstreet.com/id/job/91944344?type=standard&ref=search-standalone&origin=cardTitle#sol=96fea4a6ed52d825b7b157f8f5fb5129a894beab,1350000,1,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,engineering,jabodetabek,1 sampai < 2 juta
50,(Part Time) Operator Digital Printing,BUDI UTAMA,Sleman,https://id.jobstreet.com/id/job/92140541?type=standard&ref=search-standalone&origin=cardTitle#sol=62fcc36aa50a378469dc8f1109fd0092e208697a,1750000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,other,lainnya,1 sampai < 2 juta
51,Content Creator Intern,Fabs.co,Pulo Gadung,https://id.jobstreet.com/id/job/92253234?type=standard&ref=search-standalone&origin=cardTitle#sol=3ad86aa872e6468c6420bea6a798a2693a94e5da,1250000,1,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,software,lainnya,1 sampai < 2 juta
52,Data Entry Internship,CV Unitech Indonesia,Malang,https://id.jobstreet.com/id/job/91962961?type=standard&ref=search-standalone&origin=cardTitle#sol=ed49678e6fd92b4bcb0f93f06404b4d3723bb334,850000,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,administration,jawa timur,0 sampai < 1 juta
53,Admin,PT Edigy Djaya Global,Jakarta Selatan,https://id.jobstreet.com/id/job/91945837?type=standard&ref=search-standalone&origin=cardTitle#sol=2bff7dc1d0be699e2912ba219efc166e09c0775e,1450000,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,administration,jabodetabek,1 sampai < 2 juta
54,Talent Model Internship (Paid),PT Inovasi Karya International,Jakarta Raya,https://id.jobstreet.com/id/job/91907230?type=standard&ref=search-standalone&origin=cardTitle#sol=698edc7a8795e44b9d15563db7dbd0f8e5a63f75,1750000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,jabodetabek,1 sampai < 2 juta
55,Creative Design (Intern),PT Tiara agung Pratama,Bogor,https://id.jobstreet.com/id/job/91946371?type=standard&ref=search-standalone&origin=cardTitle#sol=1b10faa3588673623d0bb4c5fc180adb4225c90c,500000,0,0,0,0,0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,business,jabodetabek,0 sampai < 1 juta
56,Cashier,Prestobox,Sleman,https://id.jobstreet.com/id/job/91946750?type=standard&ref=search-standalone&origin=cardTitle#sol=63209402123e06866fd1ae9e63660eae7f7f0365,850000,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,other,lainnya,0 sampai < 1 juta
57,Social Media Internship,PT Remala Abadi,Jakarta Selatan,https://id.jobstreet.com/id/job/92210065?type=standard&ref=search-standalone&origin=cardTitle#sol=17ef47843fb2dadba5a529415d3110aac294371d,1250000,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,other,jabodetabek,1 sampai < 2 juta
58,Part Time Teaching Assistant,PT. Edukasi Mandiri Pratama,Manado,https://id.jobstreet.com/id/job/91943953?type=standard&ref=search-standalone&origin=cardTitle#sol=3717f9123a24a9927caa7311ee130532f6f7e223,1250000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,sulawesi,1 sampai < 2 juta
59,Affiliate Internship,MOMIASI OFFICIAL,Bandung,https://id.jobstreet.com/id/job/92090482?type=standard&ref=search-standalone&origin=cardTitle#sol=e7514253b000119e1ffee3d3127cd3004ba1fa73,1250000,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,business,jawa barat,1 sampai < 2 juta
60,konten kreator,grevin grooming,Tangerang,https://id.jobstreet.com/id/job/92151312?type=standard&ref=search-standalone&origin=cardTitle#sol=c49c7770670137353418849ce7e937ce1ff41e67,1250000,1,0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,other,jabodetabek,1 sampai < 2 juta
61,Internship Admin Finance,Penjualan kebutuhan material interior dan eksterior ruang,Tangerang,https://id.jobstreet.com/id/job/92164684?type=standard&ref=search-standalone&origin=cardTitle#sol=800bdaf925ff032e9777b049b414a4aec069ef68,1850000,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,finance,jabodetabek,1 sampai < 2 juta
62,Brand Activation Internship,MOMIASI OFFICIAL,Arcamanik,https://id.jobstreet.com/id/job/91964772?type=standard&ref=search-standalone&origin=cardTitle#sol=29bbc5fcd5d5a9647a26630ed429e63da247705c,833333,0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,other,lainnya,0 sampai < 1 juta
63,Freelance Tutor Bahasa Inggris - Solo,English Cafe,Surakarta,https://id.jobstreet.com/id/job/91979265?type=standard&ref=search-standalone&origin=cardTitle#sol=8bf05d8d42498d892866f7c0ccf19c777e24d018,625000,0,0,0,0,0,0.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,other,lainnya,0 sampai < 1 juta
64,Telesales Intern,PT Sanpota Batara Indonesia,Yogyakarta,https://id.jobstreet.com/id/job/91974906?type=standard&ref=search-standalone&origin=cardTitle#sol=e5bb505feed9f9180f03a648388482c68f7859fa,900000,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,business,jawa tengah diy,0 sampai < 1 juta
65,Internship Bar,PT Sayap Suci Bali (Atlas Beach Fest),Badung,https://id.jobstreet.com/id/job/92031269?type=standard&ref=search-standalone&origin=cardTitle#sol=c597521cb973737d6572286b739408e0bb58dfe6,1000000,1,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,lainnya,1 sampai < 2 juta
66,Intern Accounting,PT Sembilan Wali Nusantara,Poncokusumo,https://id.jobstreet.com/id/job/92480574?type=standard&ref=search-standalone&origin=cardTitle#sol=837467f2f0f3806aeb7bf486ed4c15a705ca45a9,1250000,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,finance,lainnya,1 sampai < 2 juta
67,Tax Intern (Paid),PT. Riaputra Metalindo,Sidoarjo,https://id.jobstreet.com/id/job/92485155?type=standard&ref=search-standalone&origin=cardTitle#sol=bbf7bc5190520ba9af58e7cfe860a5405001eb09,500000,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,finance,jawa timur,0 sampai < 1 juta
68,Freelance Teknisi Mesin EDC - Kotabaru,PT. Pasifik Cipta Solusi,Kotabaru,https://id.jobstreet.com/id/job/92320351?type=standard&ref=search-standalone&origin=cardTitle#sol=993e0d7abfb34353ad55b604f29b0c20427c80ab,875000,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other,lainnya,0 sampai < 1 juta
69,Property Acquistion (Internship),Bahana Guest House,Denpasar,https://id.jobstreet.com/id/job/92345258?type=standard&ref=search-standalone&origin=cardTitle#sol=a7d2e34b2843e50aca6d4aaddfbb364d7818cfd9,1350000,1,0,0,0,0,0.0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,business,lainnya,1 sampai < 2 juta
70,Freelance Teknisi Mesin EDC - Kab. Ngada,PT. Pasifik Cipta Solusi,Ngada,https://id.jobstreet.com/id/job/92272936?type=standard&ref=search-standalone&origin=cardTitle#sol=11ccb0adbbf6b6fdc131af71207454e2cd420fd7,625000,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other,lainnya,0 sampai < 1 juta
71,Acount Officer,PT.BPR Mahkota Mitra Usaha,Blitar,https://id.jobstreet.com/id/job/91903862?type=standard&ref=search-standalone&origin=cardTitle#sol=fa82d9bdde10e78612722bfa62de75a807cd8af9,1950002,1,1,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,business,lainnya,1 sampai < 2 juta
