source_id,job_title,company,location,job_url,salary_avg,salary_range_id,f_education_d3,f_education_s1,f_education_s2,f_ipk_required,f_min_gpa,f_major_it,f_major_engineering,f_major_business,f_academic_achievement,f_scholarship,f_transcript_required,f_certificate_required,f_english_required,f_computer_skill_required,f_portfolio_required,f_project_required,f_organization_required,f_leadership_required,f_student_cadre_proxy,f_event_committee,f_communication_required,f_teamwork_required,f_internship_required,f_fresh_graduate_allowed,f_work_experience_required,f_experience_years_min,job_family,region_group,salary_range_label
43,Finance Admin Staff,PT Total Movements International,Jakarta Selatan,https://id.jobstreet.com/id/job/91948498?type=standard&ref=search-standalone&origin=cardTitle#sol=6c0efaa4d4393ad368953a67b17fc25f834479fd,5815000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,finance,jabodetabek,4 sampai < 6 juta
49,Purchasing Staff,PT Indolakto - Indofood CBP (INDOMILK),Cicurug,https://id.jobstreet.com/id/job/91813617?type=standard&ref=search-standalone&origin=cardTitle#sol=223c9e95f0a34ae42167a73192ec812b3c91fe01,5000000.0,3.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,other,lainnya,4 sampai < 6 juta
53,purchase and administrative staff,"Kidoh Construction Co., Ltd",Jakarta Barat,https://id.jobstreet.com/id/job/92111665?type=standard&ref=search-standalone&origin=cardTitle#sol=e913086ea5e2547eb2dfb3424a0015fe53e44e4f,7000000.0,4.0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,administration,jabodetabek,6 sampai < 8 juta
55,QC Admin Internship,PT Jasa Cepat Internasional,Jakarta Barat,https://id.jobstreet.com/id/job/92199607?type=standard&ref=search-standalone&origin=cardTitle#sol=9db98cea2c07177bd70f280558e331f997f44c0d,2250000.0,2.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,administration,jabodetabek,2 sampai < 4 juta
56,Management trainee,Aksaratra Minimalis,Kabupaten Jepara,https://id.jobstreet.com/id/job/92096862?type=standard&ref=search-standalone&origin=cardTitle#sol=a7d712cc8c421d46b131c6ed13b397121d7ac0ee,4500000.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,business,lainnya,4 sampai < 6 juta
62,Staf Admin Satuan Pengawasan Intern,PT PESONNA OPTIMA JASA,Jakarta Pusat,https://id.jobstreet.com/id/job/92063099?type=standard&ref=search-standalone&origin=cardTitle#sol=924ef317cebadf3820587c9b22f391df50724e25,6150000.0,4.0,1,0,0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,finance,jabodetabek,6 sampai < 8 juta
65,Customer Service Frontliner,PT Jaya Evogad Mandiri,Tangerang,https://id.jobstreet.com/id/job/92062613?type=standard&ref=search-standalone&origin=cardTitle#sol=6ce7c756cce6efff72792c75c3d9db466e8a1eec,5250000.0,3.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,business,jabodetabek,4 sampai < 6 juta
73,Sales Development Program- Sales Admin,PT. Mega Bintang Mas Indonesia,Medan,https://id.jobstreet.com/id/job/92085733?type=standard&ref=search-standalone&origin=cardTitle#sol=4b9013d3be2b3919bf348f49f92a0b3f28a0f9b8,5500000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,business,sumatera,4 sampai < 6 juta
74,ADMIN PURCHASING GALANGAN KAPAL,PT ELSA GRAHA MULTIKARYA,Bekasi,https://id.jobstreet.com/id/job/92039617?type=standard&ref=search-standalone&origin=cardTitle#sol=54777fb24aaae530746af8521a3ea57d2b76eccc,3750000.0,2.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,administration,jabodetabek,2 sampai < 4 juta
76,PURCHASING,PT Bestindo Cakra Utama,Tangerang,https://id.jobstreet.com/id/job/92253639?type=standard&ref=search-standalone&origin=cardTitle#sol=ec0c4c6da1ca45bf043344b361f6926f7bb3aaf6,6750000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,other,jabodetabek,6 sampai < 8 juta
77,Staff Administrasi,PT Putra Mutiara Jaya,Bandung,https://id.jobstreet.com/id/job/92052544?type=standard&ref=search-standalone&origin=cardTitle#sol=7bdfbd0318e06c52b5e4300d7421273708f266f8,3850000.0,2.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,administration,jawa barat,2 sampai < 4 juta
83,Finance Admin Intern,Rintisan Teknologi Waralaba,Jakarta Raya,https://id.jobstreet.com/id/job/92155281?type=standard&ref=search-standalone&origin=cardTitle#sol=773760d222f7351c584395dda6440df8c73c2a75,2750000.0,2.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,finance,jabodetabek,2 sampai < 4 juta
86,Talent Acquisition,Bisalunas,Jakarta Selatan,https://id.jobstreet.com/id/job/91934556?type=standard&ref=search-standalone&origin=cardTitle#sol=daa88063981bce1536bdd0a282204c026cea9d8b,6000000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,administration,jabodetabek,6 sampai < 8 juta
88,Admin Purchasing,PT. ONE METER INDONESIA,Tangerang,https://id.jobstreet.com/id/job/91949081?type=standard&ref=search-standalone&origin=cardTitle#sol=ec8e35a857b405551db2db309d76f9b112a904dc,5750000.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,finance,jabodetabek,4 sampai < 6 juta
98,Sales Admin Marketing,PT. INTISUMBER BAJASAKTI,Jakarta Utara,https://id.jobstreet.com/id/job/91903766?type=standard&ref=search-standalone&origin=cardTitle#sol=d7ff92a1040ceaa8ef7a762ed056a992f6f186ff,7500000.0,4.0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,business,jabodetabek,6 sampai < 8 juta
99,Administrative Assistant Intern,PT CERIA BELAJAR EDUKASI INDONESIA,Jakarta Barat,https://id.jobstreet.com/id/job/91757106?type=standard&ref=search-standalone&origin=cardTitle#sol=95603082a751db96fd4c916bba60ea1e9bcb9468,4025000.0,3.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,administration,jabodetabek,4 sampai < 6 juta
101,Administration Intern,PT Dipo Star Finance,Jakarta Pusat,https://id.jobstreet.com/id/job/92313533?type=standard&ref=search-standalone&origin=cardTitle#sol=622c789da7f0655a91cab0d7835f406e159918d4,2750000.0,2.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,finance,jabodetabek,2 sampai < 4 juta
103,Asset Management Specialist (DATA CENTER OPERATIONS),Rahi Systems Pte. Ltd.,Karawang,https://id.jobstreet.com/id/job/92304218?type=standard&ref=search-standalone&origin=cardTitle#sol=be9670872a52bc6230fa8c2f6021edc0f3581ea0,8500000.0,5.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,other,lainnya,8 sampai < 10 juta
105,Business Development (Fresh Graduate),PT PMA Bluemedia Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92233730?type=standard&ref=search-standalone&origin=cardTitle#sol=4214f235d12e05fee8efb5b429acb7fb6ac05d1d,7250000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,business,jabodetabek,6 sampai < 8 juta
107,E-commerce Operation,PT Sun Indonesia Healthcare,Jakarta Utara,https://id.jobstreet.com/id/job/92260366?type=standard&ref=search-standalone&origin=cardTitle#sol=9c7300ccd3bbc3f6f6af961da801ff26f62b42c7,6750000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,business,jabodetabek,6 sampai < 8 juta
110,Host Live Streaming,BINGXUE,Jakarta Utara,https://id.jobstreet.com/id/job/91810153?type=standard&ref=search-standalone&origin=cardTitle#sol=20bb76330356782f7f877b82391379330a98f515,5250000.0,3.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,business,jabodetabek,4 sampai < 6 juta
111,Project Management Staff,PT Seagull Cooling Tower,Jakarta Raya,https://id.jobstreet.com/id/job/92275565?type=standard&ref=search-standalone&origin=cardTitle#sol=2ad253edbd09b95d86a72e82c03c24cec1df1ba2,7000000.0,4.0,0,1,0,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,engineering,jabodetabek,6 sampai < 8 juta
113,RETAIL OPERATION STAFF ( TEAM LEADER),PT BERSERI LEWAT AROMA,Jakarta Raya,https://id.jobstreet.com/id/job/92258147?type=standard&ref=search-standalone&origin=cardTitle#sol=bc371fd848b4d8aefbec7441470080c959cfcff8,5000000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,business,jabodetabek,4 sampai < 6 juta
115,Retail Operations Trainee（Work at Offline Retail Store）,PT SANFU INTERNASIONAL COMPANI,Jakarta Raya,https://id.jobstreet.com/id/job/92231915?type=standard&ref=search-standalone&origin=cardTitle#sol=4b5e56593e13d9437b2c73a110e0615bf5d33895,7000000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,business,jabodetabek,6 sampai < 8 juta
119,Operations Manager (Mandarin Speaker),PT YOLA FUN INDONESIA,Jakarta Selatan,https://id.jobstreet.com/id/job/92003139?type=standard&ref=search-standalone&origin=cardTitle#sol=241d836f97fb636d8f80639c6e115a5ca9a9949a,15000000.0,6.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,business,jabodetabek,>= 10 juta
124,Operation Crew,PT. SPORTAMA INDONESIA PERKASA,Jakarta Selatan,https://id.jobstreet.com/id/job/92146210?type=standard&ref=search-standalone&origin=cardTitle#sol=55d9b70ffd3b454a15ce987050aa4b743c9b67a1,4500000.0,3.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,other,jabodetabek,4 sampai < 6 juta
131,Admin Operation,PT Ace Wija Internasional,Jakarta Barat,https://id.jobstreet.com/id/job/92132483?type=standard&ref=search-standalone&origin=cardTitle#sol=684dfe3a42231d41990cda80dec55c9fe78ee9fb,5350000.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,3,business,jabodetabek,4 sampai < 6 juta
132,Electrical Engineer / Service Engineer - Mechatronics,PT Xefco Technologies Indonesia,Majalengka,https://id.jobstreet.com/id/job/92009412?type=standard&ref=search-standalone&origin=cardTitle#sol=7f820c1eccbd01b12420b467da2c477c524a8c17,12500000.0,6.0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,engineering,lainnya,>= 10 juta
133,Occupational Health and Safety Staff,PT SHARP Electronics Indonesia,Karawang,https://id.jobstreet.com/id/job/92234062?type=standard&ref=search-standalone&origin=cardTitle#sol=8fbd23deeed1323a587e89766ee9b7f9e26cc7d8,6250000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,finance,lainnya,6 sampai < 8 juta
142,Operation & Customer Service Admin,PT Mitra Ganteng Sejati,Jakarta Barat,https://id.jobstreet.com/id/job/91958442?type=standard&ref=search-standalone&origin=cardTitle#sol=034a8a703914e7dbf846d4111c4fd4dc10b246cc,3750000.0,2.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,business,jabodetabek,2 sampai < 4 juta
144,Fresh Graduate Management Training Program (Onsite),Deliveree (PT Angkut Teknologi Indonesia),Jakarta Selatan,https://id.jobstreet.com/id/job/92004567?type=standard&ref=search-standalone&origin=cardTitle#sol=8c0810ff1db32cc7322d53e1c3871277ca270fd9,6000000.0,4.0,0,1,1,1,3.0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,business,jabodetabek,6 sampai < 8 juta
148,Marketing & CRM Operations,PT HAS Environmental,Cempaka Putih,https://id.jobstreet.com/id/job/91917711?type=standard&ref=search-standalone&origin=cardTitle#sol=38a0d8e13ab80183fe782d72aca7a9a28c5b88c3,6750000.0,4.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,business,lainnya,6 sampai < 8 juta
150,Officer Development Program,PT Marunda Jaya Inti,Jakarta Timur,https://id.jobstreet.com/id/job/92069568?type=standard&ref=search-standalone&origin=cardTitle#sol=58b1d14ef8955fe2981588fb7b8fc2322ec22743,4500000.0,3.0,0,1,0,1,3.0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,administration,jabodetabek,4 sampai < 6 juta
151,Product Operations Coordinator (Product Development),Jacquelle Beaute,Jakarta Utara,https://id.jobstreet.com/id/job/92039390?type=standard&ref=search-standalone&origin=cardTitle#sol=a981ee909d27a5e73dd069061edd132dba554a4b,6750000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,finance,jabodetabek,6 sampai < 8 juta
154,Admin Customer Support,PT Neuroteknologi Edukasi Indonesia,Kebon Jeruk,https://id.jobstreet.com/id/job/92013114?type=standard&ref=search-standalone&origin=cardTitle#sol=871a5dd07de3cc50a6e4e3d352f19ebd3c8e1ee7,5600000.0,3.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,business,lainnya,4 sampai < 6 juta
155,Staff Finance,PT . GPI Logistics,Jakarta Pusat,https://id.jobstreet.com/id/job/91887586?type=standard&ref=search-standalone&origin=cardTitle#sol=48d1ebc00f7567bb11b3179bff96d36b853d81c9,5850000.0,3.0,0,1,1,1,3.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,finance,jabodetabek,4 sampai < 6 juta
156,Staff Administratif,STAR CHICKEN,Tenggilis Mejoyo,https://id.jobstreet.com/id/job/92071014?type=standard&ref=search-standalone&origin=cardTitle#sol=56113ccd2226434dc88918b688f5a24307f2752d,3750000.0,2.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,finance,lainnya,2 sampai < 4 juta
160,Waiter/Waitress,PT MUSTARI INDONESIA HIRING,Jakarta Raya,https://id.jobstreet.com/id/job/91916877?type=standard&ref=search-standalone&origin=cardTitle#sol=bc0595b9593d9e474e0d0daf20985d92e457e385,9000000.0,5.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,other,jabodetabek,8 sampai < 10 juta
161,Business Management Trainee (Internship) - Bandung & Jakarta Placement,PT Kitar Technology Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92055932?type=standard&ref=search-standalone&origin=cardTitle#sol=50a4297fec39f6b149402ba80531c8594257f48b,3750000.0,2.0,0,1,0,1,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,business,jabodetabek,2 sampai < 4 juta
162,Tele Account Management (Fresh Graduate are welcome to apply),PT Adecco Personnel Indonesia,Yogyakarta,https://id.jobstreet.com/id/job/92196600?type=standard&ref=search-standalone&origin=cardTitle#sol=70c0732115a3f2e4b0fca163cc385f26b571608b,2900000.0,2.0,1,1,0,1,2.75,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,business,jawa tengah diy,2 sampai < 4 juta
164,Staff Admin & Dokumen,PT NEXT PAGE LINE,Bali,https://id.jobstreet.com/id/job/91778893?type=standard&ref=search-standalone&origin=cardTitle#sol=edac9607942de48d8c8b1d793fd73b9241c1f417,4250000.0,3.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,administration,lainnya,4 sampai < 6 juta
165,Admin & Operations Executive,PT Infinity GGG Indonesia,Serpong,https://id.jobstreet.com/id/job/92232720?type=standard&ref=search-standalone&origin=cardTitle#sol=8dc03c8ec495a37f26ada4dbbb72aa070dee67ba,7500000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,finance,lainnya,6 sampai < 8 juta
173,Travel Document Officer,PT Visi Citra Wisata,Jakarta Utara,https://id.jobstreet.com/id/job/92287490?type=standard&ref=search-standalone&origin=cardTitle#sol=0cba017d63f200b1cd0e70efffe04054112870b7,7250000.0,4.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,other,jabodetabek,6 sampai < 8 juta
174,Staff Operation,PT Citra Sastra Grafika,Jakarta Barat,https://id.jobstreet.com/id/job/91807530?type=standard&ref=search-standalone&origin=cardTitle#sol=2f343ca50b2b2f5c7f6b392e34dcc38d948618c3,5850000.0,3.0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,administration,jabodetabek,4 sampai < 6 juta
179,waiter/waitress,PT. AUTOGRILL SERVICES INDONESIA,Badung,https://id.jobstreet.com/id/job/92217268?type=standard&ref=search-standalone&origin=cardTitle#sol=9b2cfd091778cad3eca42a7a4ca27b3dc82286c2,3850000.0,2.0,0,0,0,0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,business,lainnya,2 sampai < 4 juta
184,"Mandarin Speaker (Admin, EXIM, GA, Sales, Management Trainee, QC, Warehouse)",PT. BTR INDONESIA,Kendal,https://id.jobstreet.com/id/job/92230403?type=standard&ref=search-standalone&origin=cardTitle#sol=6ef9277222a8ceec693f2784df3a39d3834474b6,14500000.0,6.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,business,lainnya,>= 10 juta
193,"Mandarin Speaker (Admin, EXIM, GA, Sales, Management Trainee, QC, Warehouse)",PT. BTR INDONESIA,Kendal,https://id.jobstreet.com/id/job/92230403?type=standard&ref=search-standalone&origin=cardTitle#sol=21ef01da9512e491e84a2b44843097c62b8c72c8,14500000.0,6.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,business,lainnya,>= 10 juta
196,Sales & Operation Support/ Admin Staff,PT. SPINDLE GIKEN INDONESIA,Jakarta Utara,https://id.jobstreet.com/id/job/91765116?type=standard&ref=search-standalone&origin=cardTitle#sol=d6a8ae25b14e7869a7fecdc296fe4df5a7bc6578,5864938.0,3.0,0,1,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,business,jabodetabek,4 sampai < 6 juta
201,Administration Intern,PT Dipo Star Finance,Jakarta Pusat,https://id.jobstreet.com/id/job/92313533?type=standard&ref=search-standalone&origin=cardTitle#sol=f7976f731a8a60bc22feedaba73cdf60ddeeb9e2,2750000.0,2.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,finance,jabodetabek,2 sampai < 4 juta
203,Admin HR,PT. SUPRA TUSAMAN ABADI,Karawaci,https://id.jobstreet.com/id/job/92318272?type=standard&ref=search-standalone&origin=cardTitle#sol=75ae9dcc0a60de22c35084b03c4d81171a56b085,4500000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,administration,lainnya,4 sampai < 6 juta
205,Admin Sales,PT Bina Steel Pipe,Jakarta Pusat,https://id.jobstreet.com/id/job/91755914?type=standard&ref=search-standalone&origin=cardTitle#sol=35381b73f95f7c4174e1bd03e7eb8916c729f055,6150000.0,4.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,35,software,jabodetabek,6 sampai < 8 juta
206,Admin Accounting,PT Roda Rollen Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/92223259?type=standard&ref=search-standalone&origin=cardTitle#sol=56edd3bbafdf89ecf06025ff693f2d28a236bc24,5865000.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,finance,jabodetabek,4 sampai < 6 juta
211,Admin Executive,PT Procarre International Indonesia,Jakarta Barat,https://id.jobstreet.com/id/job/92164316?type=standard&ref=search-standalone&origin=cardTitle#sol=a4dba2d6e2424104f4a80d9af2c12c40dfcf1ef1,5450000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,finance,jabodetabek,4 sampai < 6 juta
213,Admin Helper,PT ZHONGTIAN NIULI TECHNOLOGY EQUIPMENT,Tangerang,https://id.jobstreet.com/id/job/91997637?type=standard&ref=search-standalone&origin=cardTitle#sol=53b4bbe72abd458e5e409f883b063d7d5398414a,3250000.0,2.0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,administration,jabodetabek,2 sampai < 4 juta
