source_id,job_title,company,location,job_url,salary_avg,salary_range_id,f_education_d3,f_education_s1,f_education_s2,f_ipk_required,f_min_gpa,f_major_it,f_major_engineering,f_major_business,f_academic_achievement,f_scholarship,f_transcript_required,f_certificate_required,f_english_required,f_computer_skill_required,f_portfolio_required,f_project_required,f_organization_required,f_leadership_required,f_student_cadre_proxy,f_event_committee,f_communication_required,f_teamwork_required,f_internship_required,f_fresh_graduate_allowed,f_work_experience_required,f_experience_years_min,job_family,region_group,salary_range_label
43,Junior accounting,Solusi Maxel Consultama,Jakarta Selatan,https://id.jobstreet.com/id/job/91912381?type=standard&ref=search-standalone&origin=cardTitle#sol=3a33850207031e087756b92a6acd83f864bd2129,4500000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,2,software,jabodetabek,4 sampai < 6 juta
44,Accounting & Finance Staff,PT Primantara Auto Sejahtera,Jakarta Raya,https://id.jobstreet.com/id/job/91935668?type=standard&ref=search-standalone&origin=cardTitle#sol=db73a6f0687c395d18b74d4e394bd937b37d4684,5875000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,finance,jabodetabek,4 sampai < 6 juta
45,Tax Accounting Staff,PT Cahaya Mas Solusindo,Jakarta Barat,https://id.jobstreet.com/id/job/92311481?type=standard&ref=search-standalone&origin=cardTitle#sol=d1091a873aacb94baf07d4e35a4505eb2c0367cb,5500000.0,3.0,0,1,0,1,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,finance,jabodetabek,4 sampai < 6 juta
48,Marketing Coordinator (Junior),PT Nusantara Sakti Group (JAKARTA),Jakarta Raya,https://id.jobstreet.com/id/job/92063798?type=standard&ref=search-standalone&origin=cardTitle#sol=9e7a4ac0ae85d9e52033fe192491e6fee1ebd533,5825000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,business,jabodetabek,4 sampai < 6 juta
49,Accounting & Tax,PT REX KARYA UTAMA,Jakarta Barat,https://id.jobstreet.com/id/job/92167500?type=standard&ref=search-standalone&origin=cardTitle#sol=1c49f4001064bf9b8a498ee047837adefb68e763,5250000.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,finance,jabodetabek,4 sampai < 6 juta
56,Accounting & Finance,PT. KALIMAS SARANA SUPLINDO,Jakarta Pusat,https://id.jobstreet.com/id/job/91917618?type=standard&ref=search-standalone&origin=cardTitle#sol=12d7a2ebc4025f8496a87572bdd52b0646a40fe4,6100000.0,4.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,finance,jabodetabek,6 sampai < 8 juta
57,Finance Staff,Victory Trembesi Indonesia,Jakarta Barat,https://id.jobstreet.com/id/job/92191987?type=standard&ref=search-standalone&origin=cardTitle#sol=8857fe9f76d1b36a8077d89851fc1512e5159fef,6125000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,finance,jabodetabek,6 sampai < 8 juta
59,Accounts & Operations Staff,PT. Kian Ho Indonesia,Jakarta Timur,https://id.jobstreet.com/id/job/91819665?type=standard&ref=search-standalone&origin=cardTitle#sol=74a86dffd0e8ce6f7774aa024c44621f4d820914,6500000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,finance,jabodetabek,6 sampai < 8 juta
61,STAF ACCOUNTING,PT Agri Makmur Pertiwi Cabang Surabaya,Jawa Timur,https://id.jobstreet.com/id/job/92234547?type=standard&ref=search-standalone&origin=cardTitle#sol=4c75ca8e3536e79da84293f4598a68a2b78ba3ce,5750000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,finance,lainnya,4 sampai < 6 juta
64,Staff Billing & Collection Retail,PT Circlecom Nusantara Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92093726?type=standard&ref=search-standalone&origin=cardTitle#sol=0246a1aefc48affce92988c6c90f3f1304fd43e6,1500000.0,1.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,finance,jabodetabek,1 sampai < 2 juta
71,Staff Accounting,PT Trijaya Motor Accesories,Jakarta Utara,https://id.jobstreet.com/id/job/92039504?type=standard&ref=search-standalone&origin=cardTitle#sol=2a5d49b1dca381690beee772785486c4c9108f56,5500000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,software,jabodetabek,4 sampai < 6 juta
73,Finance / Accounting Officer,PT Asuransi Raksa Pratikara,Jakarta Pusat,https://id.jobstreet.com/id/job/92194584?type=standard&ref=search-standalone&origin=cardTitle#sol=f0e104fab4677d566f21cb4a7a7ac4827fee562b,7625000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,finance,jabodetabek,6 sampai < 8 juta
75,"Staff Finance, Accounting, and Tax",PT Sultan Sukses Mandiri,Tangerang,https://id.jobstreet.com/id/job/92092653?type=standard&ref=search-standalone&origin=cardTitle#sol=b2e15c0a699b60fa2f9c023b0c61abe3dbfde729,4500000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,software,jabodetabek,4 sampai < 6 juta
77,Staff Accounting,PT. Gading Sawit Kencana,Jakarta Utara,https://id.jobstreet.com/id/job/92150215?type=standard&ref=search-standalone&origin=cardTitle#sol=d1785400fccb942d150fe4b79d14f1405f259654,5250000.0,3.0,1,1,0,1,3.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,finance,jabodetabek,4 sampai < 6 juta
79,Accounting Staff,Kop Sehati Makmur Abadi,Bekasi,https://id.jobstreet.com/id/job/91893157?type=standard&ref=search-standalone&origin=cardTitle#sol=362d7920086149b461e88b45bee5e69acb408b26,5600000.0,3.0,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,finance,jabodetabek,4 sampai < 6 juta
80,Sales and Billing Supervisor,PT Putraduta Buanasentosa,Jakarta Selatan,https://id.jobstreet.com/id/job/92309387?type=standard&ref=search-standalone&origin=cardTitle#sol=cafc5404e744858b512f9a38505b574bfbe93cf1,7000000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,business,jabodetabek,6 sampai < 8 juta
84,Staff Acccounting and Tax（English),Pengiklan Anonim,Tangerang,https://id.jobstreet.com/id/job/92104772?type=standard&ref=search-standalone&origin=cardTitle#sol=6838d42e282aab19a0c50f46d722562bc155a0cb,8500000.0,5.0,0,1,0,0,0.0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,finance,jabodetabek,8 sampai < 10 juta
85,ACCOUNTING,GOLF ARMOUR INDONESIA,Surabaya,https://id.jobstreet.com/id/job/92309467?type=standard&ref=search-standalone&origin=cardTitle#sol=aaafc27486111f1d032a80a5a03603c810fa0cbd,4000000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,finance,jawa timur,4 sampai < 6 juta
93,Finance & Administration Assistant,PT Daneson Material Inovatif,Bekasi,https://id.jobstreet.com/id/job/92211707?type=standard&ref=search-standalone&origin=cardTitle#sol=46645d7f837ef982b283e572dff39edcca4625ba,4350000.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,software,jabodetabek,4 sampai < 6 juta
94,Finance Officer,PT. Birka Armila Hasna,Jakarta Selatan,https://id.jobstreet.com/id/job/91980588?type=standard&ref=search-standalone&origin=cardTitle#sol=373e9ac032c3e2222833a1a64f214acbcd06310b,6000000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,finance,jabodetabek,6 sampai < 8 juta
95,Internship FA,PT Alinco Scaffolding Indonesia,Cikarang Pusat,https://id.jobstreet.com/id/job/92169110?type=standard&ref=search-standalone&origin=cardTitle#sol=ef5ce5f76fa56538e2f559a9b71983464a8e518b,4500000.0,3.0,0,0,0,0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,software,lainnya,4 sampai < 6 juta
98,Legal Officer (Pekanbaru),PT Dipo Star Finance,Pekanbaru,https://id.jobstreet.com/id/job/92269384?type=standard&ref=search-standalone&origin=cardTitle#sol=dece4afd0de0359f55a47f60d0318c7c0271791d,4250000.0,3.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,software,sumatera,4 sampai < 6 juta
100,Staff Accounting,PT Indo Bahagia Sejahtera,Jakarta Utara,https://id.jobstreet.com/id/job/91953526?type=standard&ref=search-standalone&origin=cardTitle#sol=e07ba00651153926b17757f96ee6d7fef837de92,6150000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,software,jabodetabek,6 sampai < 8 juta
102,Tax Accounting Staff,PT Cahaya Mas Solusindo,Jakarta Barat,https://id.jobstreet.com/id/job/92311481?type=standard&ref=search-standalone&origin=cardTitle#sol=82cbeada4c59391727bba16cff8720d5a4727351,5500000.0,3.0,0,1,0,1,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,finance,jabodetabek,4 sampai < 6 juta
105,Finance & Accounting Staff,PT Santosa Agrindo (Japfa Beef Division),Serang,https://id.jobstreet.com/id/job/92064876?type=standard&ref=search-standalone&origin=cardTitle#sol=d435ad66db5f57d464cc7796697c8fcca08a4936,6075000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,data,lainnya,6 sampai < 8 juta
110,Administration Intern,PT Dipo Star Finance,Jakarta Pusat,https://id.jobstreet.com/id/job/92313533?type=standard&ref=search-standalone&origin=cardTitle#sol=372505e0945f599c2391c884d1bef2e7de680a3a,2750000.0,2.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,finance,jabodetabek,2 sampai < 4 juta
114,ACCOUNTING,GOLF ARMOUR INDONESIA,Surabaya,https://id.jobstreet.com/id/job/92309467?type=standard&ref=search-standalone&origin=cardTitle#sol=d83f8d3b0ed5dc4dac7ba763c729c4e9bcd5b42c,4000000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,finance,jawa timur,4 sampai < 6 juta
119,Accounting & Tax,PT REX KARYA UTAMA,Jakarta Barat,https://id.jobstreet.com/id/job/92167500?type=standard&ref=search-standalone&origin=cardTitle#sol=76dcb0a463dd958d38223b49a798b049097ff459,5250000.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,finance,jabodetabek,4 sampai < 6 juta
121,Accounting Staff,PT Agro Plankan Lestari,Jakarta Barat,https://id.jobstreet.com/id/job/91878291?type=standard&ref=search-standalone&origin=cardTitle#sol=16522e9804f6700c98f386c627096d530a9cd816,6750000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,2,finance,jabodetabek,6 sampai < 8 juta
124,STAF ACCOUNTING,PT Agri Makmur Pertiwi Cabang Surabaya,Jawa Timur,https://id.jobstreet.com/id/job/92234547?type=standard&ref=search-standalone&origin=cardTitle#sol=6a24f4253928d3160a958fbe6b398875b7be2481,5750000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,finance,lainnya,4 sampai < 6 juta
126,Admin Accounting,PT Roda Rollen Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/92223259?type=standard&ref=search-standalone&origin=cardTitle#sol=f3214757733ebc64f27141e98eb0fc832c7b5343,5865000.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,finance,jabodetabek,4 sampai < 6 juta
127,Junior accounting,Solusi Maxel Consultama,Jakarta Selatan,https://id.jobstreet.com/id/job/91912381?type=standard&ref=search-standalone&origin=cardTitle#sol=0b65747e1c5d01f3fc001bd55942236c7926700e,4500000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,2,software,jabodetabek,4 sampai < 6 juta
128,ACCOUNTING AND TAX,PT Total Trans Logistik,Jakarta Utara,https://id.jobstreet.com/id/job/91989592?type=standard&ref=search-standalone&origin=cardTitle#sol=01b5dcc0d4d4c5a36dfde7fae5231834311f064e,10000000.0,6.0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,finance,jabodetabek,>= 10 juta
130,Accounting Financial Reporting Staff OR Compliance APU PPT Committee Staff,FUJI FINANCE INDONESIA TBK,Jakarta Selatan,https://id.jobstreet.com/id/job/91997932?type=standard&ref=search-standalone&origin=cardTitle#sol=a8a18c7adf347ba6424ed2b4f153d2e0df5d2d79,8166666.0,5.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,business,jabodetabek,8 sampai < 10 juta
132,Staff Finance,PT . GPI Logistics,Jakarta Pusat,https://id.jobstreet.com/id/job/91887586?type=standard&ref=search-standalone&origin=cardTitle#sol=472ba7ae08f616ad763943314e4d81c456db54c0,5850000.0,3.0,0,1,1,1,3.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,finance,jabodetabek,4 sampai < 6 juta
134,Staff Acccounting and Tax（English),Pengiklan Anonim,Tangerang,https://id.jobstreet.com/id/job/92104772?type=standard&ref=search-standalone&origin=cardTitle#sol=bba1e96d58e8f3768cac6020c1a4f3149517c104,8500000.0,5.0,0,1,0,0,0.0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,finance,jabodetabek,8 sampai < 10 juta
136,Accounting & Finance Junior Staff (Back Up Maternity Leave 6 Months),PT JFE Steel Galvanizing Indonesia,Kabupaten Bekasi,https://id.jobstreet.com/id/job/91905589?type=standard&ref=search-standalone&origin=cardTitle#sol=f874030c017dad008701d9c1f2b158bc98e3bfc9,7000000.0,4.0,1,1,0,0,0.0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,finance,jabodetabek,6 sampai < 8 juta
139,ACCOUNTING STAFF,PT Ronadamar Sejahtera,Jakarta Timur,https://id.jobstreet.com/id/job/92204186?type=standard&ref=search-standalone&origin=cardTitle#sol=42c96f630ab7acce02d0cbdaf44dcdd6157a8a94,6115000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,finance,jabodetabek,6 sampai < 8 juta
140,Accounting & Finance,PT. KALIMAS SARANA SUPLINDO,Jakarta Pusat,https://id.jobstreet.com/id/job/91917618?type=standard&ref=search-standalone&origin=cardTitle#sol=1663852bc11f33082c4db6bbd31d0870d021a939,6100000.0,4.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,finance,jabodetabek,6 sampai < 8 juta
150,Accounts & Operations Staff,PT. Kian Ho Indonesia,Jakarta Timur,https://id.jobstreet.com/id/job/91819665?type=standard&ref=search-standalone&origin=cardTitle#sol=49039245bc6da4dcd9385677e9a061db13b67a49,6500000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,finance,jabodetabek,6 sampai < 8 juta
153,"Finance, Accounting and Tax Staff",PT. ITOKI SOLUTIONS INDONESIA,Jakarta Selatan,https://id.jobstreet.com/id/job/92004224?type=standard&ref=search-standalone&origin=cardTitle#sol=6dfdc9e712db576990ae245b6020b3ce427428c0,8500000.0,5.0,0,1,0,0,0.0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,software,jabodetabek,8 sampai < 10 juta
155,FINANCE STAFF,HAIAN KONSTRUKSI INDONESIA,Jakarta Utara,https://id.jobstreet.com/id/job/92035040?type=standard&ref=search-standalone&origin=cardTitle#sol=1b012a8baae261b7aea0c499ba312279763daf59,11000000.0,6.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,finance,jabodetabek,>= 10 juta
156,Junior Auditor,Kantor Akuntan Publik Eddy Hutarso & Satria,Jakarta Barat,https://id.jobstreet.com/id/job/92318805?type=standard&ref=search-standalone&origin=cardTitle#sol=9553f574241ca890fc9493a094e613eb2cefd632,4850000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,finance,jabodetabek,4 sampai < 6 juta
161,Accounting & Tax Staff,PT Indomop Multi Makmur,Tangerang Selatan,https://id.jobstreet.com/id/job/91919357?type=standard&ref=search-standalone&origin=cardTitle#sol=bc19909c0fecf4acd01f778e00b0193204f9e11a,4800000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,finance,jabodetabek,4 sampai < 6 juta
165,Staff Pajak,CV Cahaya maju,Surabaya,https://id.jobstreet.com/id/job/91895237?type=standard&ref=search-standalone&origin=cardTitle#sol=31e2406a15180c0feed8315ec12c0ec9730f099d,4500000.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,finance,jawa timur,4 sampai < 6 juta
166,FINANCE STAFF,PT. Indoneka Lancar Jaya,Jakarta Raya,https://id.jobstreet.com/id/job/91827679?type=standard&ref=search-standalone&origin=cardTitle#sol=af8bb81b692987d8f7880322e16f06a40babd09b,4900000.0,3.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,software,jabodetabek,4 sampai < 6 juta
168,Finance Accounting Officer,PT Asuransi Total Bersama,Jakarta Pusat,https://id.jobstreet.com/id/job/91778451?type=standard&ref=search-standalone&origin=cardTitle#sol=55c87c258d2d8c2c8cc7093bfaf2a3c37812321d,6150000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,finance,jabodetabek,6 sampai < 8 juta
171,"Staff Finance, Accounting, and Tax",PT Sultan Sukses Mandiri,Tangerang,https://id.jobstreet.com/id/job/92092653?type=standard&ref=search-standalone&origin=cardTitle#sol=b0d9024faaa0e3a12466b1fd787ceac7a424ba7a,4500000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,software,jabodetabek,4 sampai < 6 juta
172,Staff Accounting,PT Trijaya Motor Accesories,Jakarta Utara,https://id.jobstreet.com/id/job/92039504?type=standard&ref=search-standalone&origin=cardTitle#sol=6f5d8070214e78be5be243e38e6e1593fe741cdb,5500000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,software,jabodetabek,4 sampai < 6 juta
176,FINANCE ACCOUNTING STAFF,PT Indovisual Presentatama,Bali,https://id.jobstreet.com/id/job/91843738?type=standard&ref=search-standalone&origin=cardTitle#sol=6361d41e7965178c18c4858bd419345a3c280075,3625000.0,2.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,software,lainnya,2 sampai < 4 juta
178,Staff Accounting,PT. Gading Sawit Kencana,Jakarta Utara,https://id.jobstreet.com/id/job/92150215?type=standard&ref=search-standalone&origin=cardTitle#sol=65e37eb741beb909a09dc898d6712fe1ace84442,5250000.0,3.0,1,1,0,1,3.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,finance,jabodetabek,4 sampai < 6 juta
180,Staff Accounting,PT Industrial Multi Fan,Jakarta Barat,https://id.jobstreet.com/id/job/91805776?type=standard&ref=search-standalone&origin=cardTitle#sol=80cf9af6f82d485b11d8244f51d6599b4ccea956,5500000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,finance,jabodetabek,4 sampai < 6 juta
184,Finance Staff,Yayasan BKSP Bakti Mulya 400,Cileungsi,https://id.jobstreet.com/id/job/92228042?type=standard&ref=search-standalone&origin=cardTitle#sol=f23eedf729cc8196e1421e04488740abe1a2457e,6250000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,software,lainnya,6 sampai < 8 juta
187,Junior Accounting & Tax Staff,Gurih-ya,Cengkareng,https://id.jobstreet.com/id/job/91867225?type=standard&ref=search-standalone&origin=cardTitle#sol=ae3c6ce741744c5a4cd2826b830e5f373aeaa3bd,5500000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,finance,lainnya,4 sampai < 6 juta
191,Junior Accounting & Tax Staff,Gurih-ya,Cengkareng,https://id.jobstreet.com/id/job/91867225?type=standard&ref=search-standalone&origin=cardTitle#sol=1f907bdd590dadd2934d458046724df276f2b5ca,5500000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,finance,lainnya,4 sampai < 6 juta
193,Accounting Staff & Marketing Staff,PT Mega Ratu Walet,Medan,https://id.jobstreet.com/id/job/92282875?type=standard&ref=search-standalone&origin=cardTitle#sol=9a6ceffe07db3f1139eecadc2d0ca601bc909112,3750000.0,2.0,0,1,0,1,3.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,business,sumatera,2 sampai < 4 juta
