source_id,source_keyword,scraped_at,job_title,company,location,job_url,salary_text,salary_min,salary_max,salary_avg,salary_range_id,salary_range_label,salary_available,f_education_d3,f_education_s1,f_education_s2,f_ipk_required,f_min_gpa,f_major_it,f_major_engineering,f_major_business,f_academic_achievement,f_scholarship,f_transcript_required,f_certificate_required,f_english_required,f_computer_skill_required,f_portfolio_required,f_project_required,f_organization_required,f_leadership_required,f_student_cadre_proxy,f_event_committee,f_communication_required,f_teamwork_required,f_internship_required,f_fresh_graduate_allowed,f_work_experience_required,f_experience_years_min,job_family,region_group
11,marketing staff fresh graduate,2026-05-25 22:03:45,Social Media Specialist,PT. Lila Sehat Teknologi Medis,Jakarta Utara,https://id.jobstreet.com/id/job/92219548?type=standard&ref=search-standalone&origin=cardTitle#sol=8cd7e96460afc3a674118da089a7b1db7648ccf4,Rp 5.500.000 – Rp 8.000.000 per month,5500000.0,8000000.0,6750000.0,4.0,6 sampai < 8 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,business,jabodetabek
12,marketing staff fresh graduate,2026-05-25 22:03:48,Marketing Staff (Export Division),Indofood Group,Jakarta Selatan,https://id.jobstreet.com/id/job/92202684?type=standard&ref=search-standalone&origin=cardTitle#sol=b5b52dae7db7f6abdf50826887fb3fb6bfcf94df,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,business,jabodetabek
13,marketing staff fresh graduate,2026-05-25 22:03:52,(Talent Pool) Marketing Staff,PT Richeese Kuliner Indonesia,Bandung,https://id.jobstreet.com/id/job/92304188?type=standard&ref=search-standalone&origin=cardTitle#sol=2f2932bc6f2142fe2ff23fe79c2d9d7f36888378,,,,,,unknown,0,1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,business,jawa barat
14,marketing staff fresh graduate,2026-05-25 22:03:55,Account Manager (Marketing) – Fokus Client & Target-Oriented,PT. Duta Teknologi Nusantara,Tangerang,https://id.jobstreet.com/id/job/91840201?type=standard&ref=search-standalone&origin=cardTitle#sol=97261a3294ed0b439e175a8f2f47fb7f75355196,Rp 5.500.000 – Rp 7.000.000 per month,5500000.0,7000000.0,6250000.0,4.0,6 sampai < 8 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,business,jabodetabek
15,marketing staff fresh graduate,2026-05-25 22:03:59,Sales Staff (Japanese Speaker),PT Maeda International Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/92227141?type=standard&ref=search-standalone&origin=cardTitle#sol=6d9e9bfe5c37a607cd37281104f6826991fd8914,Rp 5.700.000 – Rp 8.500.000 per month,5700000.0,8500000.0,7100000.0,4.0,6 sampai < 8 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,business,jabodetabek
16,marketing staff fresh graduate,2026-05-25 22:04:02,Marketing Officer (Pekanbaru),PT Dipo Star Finance,Pekanbaru,https://id.jobstreet.com/id/job/92269173?type=standard&ref=search-standalone&origin=cardTitle#sol=ed4e2c567781851c7290214d2b3cc09578bb988a,Rp 3.500.000 – Rp 4.500.000 per month,3500000.0,4500000.0,4000000.0,3.0,4 sampai < 6 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,business,sumatera
17,marketing staff fresh graduate,2026-05-25 22:04:06,Business Development ( Chemical Background ),PT SHORT HILLS INDONESIA,Jakarta Utara,https://id.jobstreet.com/id/job/92275517?type=standard&ref=search-standalone&origin=cardTitle#sol=d1be5af2aa991ea034bfd41e253504fee1d9e2a7,Rp 8.000.000 – Rp 12.000.000 per month,8000000.0,12000000.0,10000000.0,6.0,>= 10 juta,1,0,1,1,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,business,jabodetabek
18,marketing staff fresh graduate,2026-05-25 22:04:09,B2C Marketing Officer (Jakarta),PT Serasi Autoraya (Member of Astra),Jakarta Timur,https://id.jobstreet.com/id/job/92205717?type=standard&ref=search-standalone&origin=cardTitle#sol=f0eebdbfba8432ae33336a5d260f21306bdfff40,,,,,,unknown,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,business,jabodetabek
19,marketing staff fresh graduate,2026-05-25 22:04:12,Marketing Staff,PT SUNG SHIN BEST INDONESIA (SSBI),Cikupa,https://id.jobstreet.com/id/job/92274018?type=standard&ref=search-standalone&origin=cardTitle#sol=34ee2bbbf1b9b8d5ba11ae76006db3f2829be42e,,,,,,unknown,0,1,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,business,lainnya
20,marketing staff fresh graduate,2026-05-25 22:04:16,Marketing Officer Development Program (MODP) - MT Program,PT Bank Multiarta Sentosa,Jakarta Raya,https://id.jobstreet.com/id/job/92314629?type=standard&ref=search-standalone&origin=cardTitle#sol=1bbc287060a118a1cc44dc7fb71cc9239b903d52,,,,,,unknown,0,0,1,0,1,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,business,jabodetabek
21,marketing staff fresh graduate,2026-05-25 22:04:19,"Fast Track Program (Sales, Finance & Distribution) – Fresh Graduate",WINGS Group,Jakarta Raya,https://id.jobstreet.com/id/job/92155028?type=standard&ref=search-standalone&origin=cardTitle#sol=3ad92b6d5e8b41a53ca211022a41bef93dfa5f15,,,,,,unknown,0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,business,jabodetabek
22,marketing staff fresh graduate,2026-05-25 22:04:23,SALES DEVELOPMENT PROGRAM,AGRO BOGA UTAMA GROUP,Jakarta Selatan,https://id.jobstreet.com/id/job/92320810?type=standard&ref=search-standalone&origin=cardTitle#sol=29e8070bd0c57a03dc3a50acd076f9c29dec6357,Rp 5.500.000 – Rp 5.700.000 per month,5500000.0,5700000.0,5600000.0,3.0,4 sampai < 6 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,business,jabodetabek
23,marketing staff fresh graduate,2026-05-25 22:04:28,Internship - Divisi Marketing & Sales Properti,PT Patra Jasa,Jakarta Selatan,https://id.jobstreet.com/id/job/92307500?type=standard&ref=search-standalone&origin=cardTitle#sol=fa1415fc6c1409b1904ee595761ef62aad75dc92,,,,,,unknown,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,business,jabodetabek
24,marketing staff fresh graduate,2026-05-25 22:04:32,Sales Support Internship,PT. CND INTERNATIONAL TRADE INDONESIA,Jakarta Selatan,https://id.jobstreet.com/id/job/92223978?type=standard&ref=search-standalone&origin=cardTitle#sol=accf2bc4ea1c4dfade18ee14510d7a20d5caacb1,Rp 3.000.000 – Rp 3.500.000 per month,3000000.0,3500000.0,3250000.0,2.0,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,business,jabodetabek
25,marketing staff fresh graduate,2026-05-25 22:04:35,Junior Trader,"PT SMART,Tbk",Jakarta Raya,https://id.jobstreet.com/id/job/91986607?type=standard&ref=search-standalone&origin=cardTitle#sol=529767e0088db6ef89f5e8efd2ed125a7c9f7909,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,business,jabodetabek
26,marketing staff fresh graduate,2026-05-25 22:04:39,Marketing,Athena Royal Kosmetika,Bogor,https://id.jobstreet.com/id/job/92302426?type=standard&ref=search-standalone&origin=cardTitle#sol=f62cf639dcb0b1dc72b7836230339bc0f99c00c5,Rp 5.500.000 – Rp 8.000.000 per month,5500000.0,8000000.0,6750000.0,4.0,6 sampai < 8 juta,1,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,business,jabodetabek
27,marketing staff fresh graduate,2026-05-25 22:04:42,Account Executive,PT Infoarta Pratama,Kebayoran Lama,https://id.jobstreet.com/id/job/92031143?type=standard&ref=search-standalone&origin=cardTitle#sol=2a28c2ae9678a0f73b0b368c1cc5d21995f45a04,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,business,lainnya
28,marketing staff fresh graduate,2026-05-25 22:04:45,Marketing Merchant,PT Bimasakti Multi Sinergi,Waru,https://id.jobstreet.com/id/job/92166536?type=standard&ref=search-standalone&origin=cardTitle#sol=eadc01e7f537581555c28796da4dfb3bf589ab16,Rp 4.500.000 – Rp 5.000.000 per month,4500000.0,5000000.0,4750000.0,3.0,4 sampai < 6 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,business,lainnya
29,marketing staff fresh graduate,2026-05-25 22:04:49,Management Trainee (MT) Sales & Marketing,PT Global Indonesia Asia Sejahtera,Pademangan,https://id.jobstreet.com/id/job/92229472?type=standard&ref=search-standalone&origin=cardTitle#sol=c80445345fcba13b6c06fce8af6baf0b0edd0de7,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,business,lainnya
30,marketing staff fresh graduate,2026-05-25 22:04:52,Marketing Specialist (Offline),PT KOTAMAS MAKMUR NATIONAL AGENCY,Jakarta Pusat,https://id.jobstreet.com/id/job/91918613?type=standard&ref=search-standalone&origin=cardTitle#sol=c1b82f7320c7d096db599337d2332c02ce352162,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,2,business,jabodetabek
31,marketing staff fresh graduate,2026-05-25 22:05:05,Sales & Marketing Staff,PT Sigma Kreasi Instrument,Jakarta Raya,https://id.jobstreet.com/id/job/92193064?type=standard&ref=search-standalone&origin=cardTitle#sol=b7d5417f6482be56b278bb69dd7202d7227bd5e8,,,,,,unknown,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,business,jabodetabek
32,marketing staff fresh graduate,2026-05-25 22:05:08,Marketing Specialist (Fresh Graduate),PT. Gree Electric Appliances Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/91935478?type=standard&ref=search-standalone&origin=cardTitle#sol=aad27379c49a90fadfdefa14932d40a6a056eebd,,,,,,unknown,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,business,jabodetabek
33,marketing staff fresh graduate,2026-05-25 22:05:11,Brand Marketing Staff,PT Hyosung Jakarta,Jakarta Selatan,https://id.jobstreet.com/id/job/91968118?type=standard&ref=search-standalone&origin=cardTitle#sol=b771aea97be0ffa9ac3b557344c797ad8156fe56,,,,,,unknown,0,1,1,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,business,jabodetabek
34,marketing staff fresh graduate,2026-05-25 22:05:14,Marketing Support,PT Lautan Luas Tbk,Jakarta Barat,https://id.jobstreet.com/id/job/92027251?type=standard&ref=search-standalone&origin=cardTitle#sol=740b147c5833a1a92018bd2656f171a221970740,,,,,,unknown,0,0,1,0,1,3.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,business,jabodetabek
35,marketing staff fresh graduate,2026-05-25 22:05:18,Sales and Billing Supervisor,PT Putraduta Buanasentosa,Jakarta Selatan,https://id.jobstreet.com/id/job/92309387?type=standard&ref=search-standalone&origin=cardTitle#sol=5fd60b614586d20a0f4dfde73f99af1e4f980806,Rp 6.400.000 – Rp 7.600.000 per month,6400000.0,7600000.0,7000000.0,4.0,6 sampai < 8 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,business,jabodetabek
36,marketing staff fresh graduate,2026-05-25 22:05:22,B2C Marketing Officer (Surabaya),PT Serasi Autoraya (Member of Astra),Surabaya,https://id.jobstreet.com/id/job/92273694?type=standard&ref=search-standalone&origin=cardTitle#sol=5391b952bb1b24826cf98d3d2825c03e7056366a,,,,,,unknown,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,business,jawa timur
37,marketing staff fresh graduate,2026-05-25 22:05:25,Marketing Staff FMCG,Orang Tua Group,Jakarta Barat,https://id.jobstreet.com/id/job/91817995?type=standard&ref=search-standalone&origin=cardTitle#sol=d970468c29df708879160fb759be8168e863211a,,,,,,unknown,0,0,1,0,1,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,business,jabodetabek
38,marketing staff fresh graduate,2026-05-25 22:05:28,Marketing Staff (Heavy Equipment),PT. BOT FINANCE INDONESIA,Jakarta Raya,https://id.jobstreet.com/id/job/91999155?type=standard&ref=search-standalone&origin=cardTitle#sol=b317cbfe748aa0d7363ff633fa707a2ba6351d85,,,,,,unknown,0,0,1,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,business,jabodetabek
39,marketing staff fresh graduate,2026-05-25 22:05:32,Sales Trainee,Odoo,Tangerang,https://id.jobstreet.com/id/job/92290155?type=standard&ref=search-standalone&origin=cardTitle#sol=fe6d11c8ff6b40ea36dbd4f8549e81ba46c06415,,,,,,unknown,0,0,1,1,1,0.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,software,jabodetabek
40,marketing staff fresh graduate,2026-05-25 22:05:36,Business Management Trainee (Internship) - Bandung & Jakarta Placement,PT Kitar Technology Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92055932?type=standard&ref=search-standalone&origin=cardTitle#sol=cad102af2e71328e667f237c53d6eb56669298c9,Rp 3.000.000 – Rp 4.500.000 per month,3000000.0,4500000.0,3750000.0,2.0,2 sampai < 4 juta,1,0,1,0,1,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,business,jabodetabek
41,marketing staff fresh graduate,2026-05-25 22:05:39,Tele Account Management (Fresh Graduate are welcome to apply),PT Adecco Personnel Indonesia,Yogyakarta,https://id.jobstreet.com/id/job/92196600?type=standard&ref=search-standalone&origin=cardTitle#sol=0e20b5f08b2a24f673c76bb32964032add14086b,Rp 2.900.000 per month,2900000.0,2900000.0,2900000.0,2.0,2 sampai < 4 juta,1,1,1,0,1,2.75,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,business,jawa tengah diy
42,marketing staff fresh graduate,2026-05-25 22:05:43,Fresh Graduate Management Training Program (Onsite),Deliveree (PT Angkut Teknologi Indonesia),Jakarta Selatan,https://id.jobstreet.com/id/job/92004567?type=standard&ref=search-standalone&origin=cardTitle#sol=1b7d3dced3f72a70325e63135ec849bad6984bb1,Rp 6.000.000 per month,6000000.0,6000000.0,6000000.0,4.0,6 sampai < 8 juta,1,0,1,1,1,3.0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,business,jabodetabek
43,marketing staff fresh graduate,2026-05-25 22:05:46,(Laneige) Marketing Internship,PT Laneige Indonesia Pacific,Jakarta Raya,https://id.jobstreet.com/id/job/91902454?type=standard&ref=search-standalone&origin=cardTitle#sol=9ff6e6db123775b3038b4e48646dbf4dfbc69518,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,business,jabodetabek
44,marketing staff fresh graduate,2026-05-25 22:05:50,"Sales Internship (Jakarta, Bandung, Bali)",PT Wedison Green Energy Group,Bali,https://id.jobstreet.com/id/job/92320886?type=standard&ref=search-standalone&origin=cardTitle#sol=5dc89bff85634ed5e197d16ed36e4ba694472a04,,,,,,unknown,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,business,lainnya
45,marketing staff fresh graduate,2026-05-25 22:05:53,Staff Sales Marketing,PT Trafoindo Prima Perkasa,Jakarta Pusat,https://id.jobstreet.com/id/job/91990935?type=standard&ref=search-standalone&origin=cardTitle#sol=f2736c1508b084120f0b76a0b8ac23de9977385b,,,,,,unknown,0,0,1,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,business,jabodetabek
46,marketing staff fresh graduate,2026-05-25 22:05:57,Ppic-Marketing,PT Abadi Plastik,Jakarta Utara,https://id.jobstreet.com/id/job/92294619?type=standard&ref=search-standalone&origin=cardTitle#sol=3f283ab38f01ae5372703edb8b66fa6b1a78a824,Rp 5.000.000 – Rp 7.000.000 per month,5000000.0,7000000.0,6000000.0,4.0,6 sampai < 8 juta,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,business,jabodetabek
47,marketing staff fresh graduate,2026-05-25 22:06:01,MARKETING PUBLISHING,PT Temprina Media Grafika,Gresik,https://id.jobstreet.com/id/job/92250578?type=standard&ref=search-standalone&origin=cardTitle#sol=79df4b64f957e6ab11f9c44145f6cc6073e78452,,,,,,unknown,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,business,lainnya
48,marketing staff fresh graduate,2026-05-25 22:06:04,Product Marketing Intern,Halodoc,Jakarta Selatan,https://id.jobstreet.com/id/job/92032648?type=standard&ref=search-standalone&origin=cardTitle#sol=4df1a2fd400fcefe73ac530eafffaab013638f95,,,,,,unknown,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,business,jabodetabek
49,marketing staff fresh graduate,2026-05-25 22:06:09,Fund Management Staff,PT. BOT FINANCE INDONESIA,Jakarta Raya,https://id.jobstreet.com/id/job/92083035?type=standard&ref=search-standalone&origin=cardTitle#sol=7cad7b8a0098d476ded988bee449b0d42606fb89,,,,,,unknown,0,0,1,0,1,3.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,finance,jabodetabek
50,marketing staff fresh graduate,2026-05-25 22:06:13,MARKETING OFFICER,PT Tri Mentari Niaga(Bintang Racing Team),Bogor,https://id.jobstreet.com/id/job/91892264?type=standard&ref=search-standalone&origin=cardTitle#sol=a510b60dac01d790c0476c05e6094682d5d2a3c0,,,,,,unknown,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,business,jabodetabek
51,marketing staff fresh graduate,2026-05-25 22:06:16,Marketing Specialist,Tjakra Buana Nusantara,Jakarta Selatan,https://id.jobstreet.com/id/job/91953768?type=standard&ref=search-standalone&origin=cardTitle#sol=cb9b0ec4b779757b830cff276c207f00e095a522,Rp 5.000.000 – Rp 6.500.000 per month,5000000.0,6500000.0,5750000.0,3.0,4 sampai < 6 juta,1,1,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,business,jabodetabek
52,marketing staff fresh graduate,2026-05-25 22:06:20,Staff Marketing,Pengiklan Anonim,Cibitung,https://id.jobstreet.com/id/job/92127958?type=standard&ref=search-standalone&origin=cardTitle#sol=69abcf6c52ac64fbc19897de9426e703369a75f4,Rp 5.700.000 – Rp 5.950.000 per month,5700000.0,5950000.0,5825000.0,3.0,4 sampai < 6 juta,1,1,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,business,lainnya
53,marketing staff fresh graduate,2026-05-25 22:06:23,Marketing Communication (Internship),"Cikarang Inland Port, Cikarang",Cikarang,https://id.jobstreet.com/id/job/91688895?type=standard&ref=search-standalone&origin=cardTitle#sol=dbdf2a89fb90d69ec5b04211bfff6248256bf16a,,,,,,unknown,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,business,lainnya
54,marketing staff fresh graduate,2026-05-25 22:06:26,FAST TRACK MANAGEMENT TRAINING MARKETING SERVICES,PT Sungai Budi,Jakarta Selatan,https://id.jobstreet.com/id/job/92276708?type=standard&ref=search-standalone&origin=cardTitle#sol=1d881395d9d0c2fec0ac2e408651b914189366bb,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,business,jabodetabek
55,marketing staff fresh graduate,2026-05-25 22:06:30,Sales Executive (Balikpapan),PT Serasi Autoraya (Member of Astra),Balikpapan,https://id.jobstreet.com/id/job/92320716?type=standard&ref=search-standalone&origin=cardTitle#sol=431dfaaf52b022bb5fadb4cc100d4b7e68f165a0,,,,,,unknown,0,0,0,0,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,business,kalimantan
56,marketing staff fresh graduate,2026-05-25 22:06:33,Marketing,Sarana Anugrah Metal,Surabaya,https://id.jobstreet.com/id/job/92298787?type=standard&ref=search-standalone&origin=cardTitle#sol=985c8a05c45c742c4352b8648d0a9fb8ddf9fd25,,,,,,unknown,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,business,jawa timur
57,marketing staff fresh graduate,2026-05-25 22:06:37,B2C Marketing Officer (Bali),PT Serasi Autoraya (Member of Astra),Bali,https://id.jobstreet.com/id/job/92320669?type=standard&ref=search-standalone&origin=cardTitle#sol=41d0a29e1b5683a2f37eb2a2e4c08e822475bac1,,,,,,unknown,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,business,lainnya
